marka	model	donanim	motor	yakit	vites	fiyat	websitesi
Skoda	Rapid Spaceback	1.2 TSI 90 PS Green Tec  Ambition	1,2	Benzin	Düz	62400	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.2 TSI 90 PS Green Tec DSG Ambition	1,2	Benzin	Otomatik	67300	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.2 TSI 90 PS Green Tec DSG Monte Carlo	1,2	Benzin	Otomatik	86900	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.2 TSI 90 PS Green Tec DSG Style	1,2	Benzin	Otomatik	74400	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.4 TDI CR 90 PS Green Tec Ambition	1,4	Dizel	Düz	75900	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.4 TDI CR 90 PS Green Tec DSG Monte Carlo	1,4	Dizel	Otomatik	99400	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.4 TDI CR 90 PS Green Tec DSG Style	1,4	Dizel	Otomatik	87900	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.4 TSI 125 PS Green Tec DSG Style	1,4	Benzin	Otomatik	79900	http://www.skoda.com.tr/
Skoda	Rapid Spaceback	1.6 TDI CR 115 PS Green Tec Style	1,6	Dizel	Düz	84400	http://www.skoda.com.tr/
Skoda	Superb	1.4 TSI 125 PS Green Tec Active	1,4	Benzin	Düz	87900	http://www.skoda.com.tr/
Skoda	Superb	1.4 TSI 150 PS ACT Green Tec Style	1,4	Benzin	Düz	108900	http://www.skoda.com.tr/
Skoda	Superb	1.4 TSI 150 PS DSG ACT Green Tec Prestige	1,4	Benzin	Otomatik	147400	http://www.skoda.com.tr/
Skoda	Superb	1.4 TSI 150 PS DSG ACT Green Tec Style	1,4	Benzin	Otomatik	118900	http://www.skoda.com.tr/
Skoda	Superb	1.6 TDI CR 120 PS DSG Green Tec Active	1,6	Dizel	Otomatik	121400	http://www.skoda.com.tr/
Skoda	Superb	1.6 TDI CR 120 PS DSG Green Tec Prestige	1,6	Dizel	Otomatik	160900	http://www.skoda.com.tr/
Skoda	Superb	1.6 TDI CR 120 PS DSG Green Tec Style	1,6	Dizel	Otomatik	141900	http://www.skoda.com.tr/
Skoda	Superb	1.6 TDI CR 120 PS Green Tec Active	1,6	Dizel	Düz	102900	http://www.skoda.com.tr/
Skoda	Superb	1.6 TDI CR 120 PS Green Tec Style	1,6	Dizel	Düz	116400	http://www.skoda.com.tr/
Skoda	Superb	2.0 TDI CR SCR 190 PS 4x4 DSG Green Tec L&K	2	Dizel	Otomatik	214900	http://www.skoda.com.tr/
Skoda	Superb	2.0 TDI CR SCR 190 PS 4X4 DSG Green Tec Prestige	2	Dizel	Otomatik	208900	http://www.skoda.com.tr/
Skoda	Superb	2.0 TDI CR SCR 190 PS DSG Green Tec Prestige	2	Dizel	Otomatik	202400	http://www.skoda.com.tr/
Skoda	Superb	2.0 TSI 280 PS 4X4 DSG Green Tec Prestige	2	Benzin	Otomatik	215400	http://www.skoda.com.tr/
Skoda	Yeti	1.2 TSI 110 PS Green Tec Active	1,2	Benzin	Düz	68600	http://www.skoda.com.tr/
Skoda	Yeti	1.4 TSI 125 PS DSG Green Tec Ambition	1,4	Benzin	Otomatik	85900	http://www.skoda.com.tr/
Smart	Forfour	1.0 71 BG	1	Benzin	Otomatik	74600	http://tr.smart.com/
Smart	Forfour Turbo	1.0 90 BG	1	Benzin	Otomatik	77200	http://tr.smart.com/
Smart	Fortwo Cabrio Turbo	1.0 90 BG	1	Benzin	Otomatik	83300	http://tr.smart.com/
Smart	Fortwo Coupe	1.0 71 BG	1	Benzin	Otomatik	69300	http://tr.smart.com/
Ssangyong	Korando Sports	2.0 4x2 AT Full	2	Dizel	Otomatik	85950	http://www.ssangyong.com.tr/
Ssangyong	Korando Sports	2.0 4x2 AT Full (Uzun Kasa)	2	Dizel	Otomatik	87900	http://www.ssangyong.com.tr/
Ssangyong	Korando Sports	2.0 4x2 MT Full	2	Dizel	Düz	79650	http://www.ssangyong.com.tr/
Ssangyong	Korando Sports	2.0 4x2 MT Full (Uzun Kasa)	2	Dizel	Düz	81600	http://www.ssangyong.com.tr/
Ssangyong	Korando Sports	2.0 4x4 AT Full (Uzun Kasa)	2	Dizel	Otomatik	94000	http://www.ssangyong.com.tr/
Ssangyong	Korando Sports	2.0 4x4 MT Full (Uzun Kasa)	2	Dizel	Düz	88150	http://www.ssangyong.com.tr/
Ssangyong	Rexton W	2.0 4x2 AT Full	2	Dizel	Otomatik	171000	http://www.ssangyong.com.tr/
Ssangyong	Rexton W	2.0 4x2 MT Full	2	Dizel	Düz	160000	http://www.ssangyong.com.tr/
Ssangyong	Rexton W	2.0 4x4 AT Full 	2	Dizel	Otomatik	182000	http://www.ssangyong.com.tr/
Ssangyong	Rodius	2.0 4x2 AT Full	2	Dizel	Otomatik	169000	http://www.ssangyong.com.tr/
Ssangyong	Tivoli	1.6 4x2 AT Full 	1,6	Benzin	Otomatik	87075	http://www.ssangyong.com.tr/
Ssangyong	Tivoli	1.6 4x2 AT Full 	1,6	Dizel	Otomatik	98075	http://www.ssangyong.com.tr/
Ssangyong	Tivoli	1.6 4x2 MT Full 	1,6	Benzin	Düz	80675	http://www.ssangyong.com.tr/
Ssangyong	Tivoli	1.6 4x2 MT Full 	1,6	Dizel	Düz	91575	http://www.ssangyong.com.tr/
Ssangyong	XLV	1.6 4x2 AT Full 	1,6	Benzin	Otomatik	91575	http://www.ssangyong.com.tr/
Ssangyong	XLV	1.6 4x2 AT Full 	1,6	Dizel	Otomatik	101975	http://www.ssangyong.com.tr/
Ssangyong	XLV	1.6 4x2 MT Full 	1,6	Dizel	Düz	95575	http://www.ssangyong.com.tr/
Subaru	BRZ	2.0R Premium 6 AT	2	Benzin	Otomatik	196990	http://www.subaru.com.tr/
Subaru	BRZ	2.0R Premium 6 MT	2	Benzin	Düz	188990	http://www.subaru.com.tr/
Subaru	Forester	2.0D Elegance Dizel	2	Dizel	Otomatik	188990	http://www.subaru.com.tr/
Subaru	Forester	2.0D Premium Dizel	2	Dizel	Otomatik	198990	http://www.subaru.com.tr/
Subaru	Forester	2.0D Sport Dizel	2	Dizel	Otomatik	208990	http://www.subaru.com.tr/
Subaru	Forester	2.0i Elegance Benzinli	2	Benzin	Otomatik	159900	http://www.subaru.com.tr/
Subaru	Forester	2.0i Premium Benzinli	2	Benzin	Otomatik	173990	http://www.subaru.com.tr/
Subaru	Forester	2.0XT Adventure Turbo Benzinli	2	Benzin	Otomatik	201990	http://www.subaru.com.tr/
Subaru	Levorg	1.6i GT-S Sport Plus Eyesight	1,6	Benzin	Otomatik	159990	http://www.subaru.com.tr/
Subaru	Outback	2.0D Limited Dizel EyeSight	2	Dizel	Otomatik	259490	http://www.subaru.com.tr/
Subaru	XV	1.6i Elegance	1,6	Benzin	Otomatik	114490	http://www.subaru.com.tr/
Subaru	XV	1.6i Premium	1,6	Benzin	Otomatik	124490	http://www.subaru.com.tr/
Suzuki	Baleno	1.2 GL AT 90 HP	1,2	Benzin	Otomatik	60950	http://www.suzuki.com.tr/
Suzuki	Baleno	1.2 GL MT 90 HP	1,2	Benzin	Düz	55950	http://www.suzuki.com.tr/
Suzuki	Jimny	1.3 JLX Benzinli 4x4 AT 85 HP	1,3	Benzin	Otomatik	66500	http://www.suzuki.com.tr/
Suzuki	Jimny	1.3 Style Benzinli 4x4 AT 85 HP	1,3	Benzin	Otomatik	68900	http://www.suzuki.com.tr/
Suzuki	Swift	1.2 GL AT 94 HP	1,2	Benzin	Otomatik	54950	http://www.suzuki.com.tr/
Suzuki	Swift	1.2 GL MT 94 HP	1,2	Benzin	Düz	51950	http://www.suzuki.com.tr/
Suzuki	Vitara	1.4 S Benzinli 4X2 AT (Çift Renk) 140 HP	1,4	Benzin	Otomatik	103400	http://www.suzuki.com.tr/
Suzuki	Vitara	1.4 S Benzinli 4X2 AT (Tek Renk) 140 HP	1,4	Benzin	Otomatik	101900	http://www.suzuki.com.tr/
Suzuki	Vitara	1.4 S Benzinli 4X4 AT (Çift Renk) 140 HP	1,4	Benzin	Otomatik	110650	http://www.suzuki.com.tr/
Suzuki	Vitara	1.4 S Benzinli 4X4 AT (Tek Renk) 140 HP	1,4	Benzin	Otomatik	109150	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GL+ Benzinli 4x2 AT (Çift Renk) 120 HP	1,6	Benzin	Otomatik	89000	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GL+ Benzinli 4x2 AT (Tek Renk) 120 HP	1,6	Benzin	Otomatik	87500	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GL+ Benzinli 4X4 AT (Çift Renk) 120 HP	1,6	Benzin	Otomatik	97250	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GL+ Benzinli 4X4 AT (Tek Renk) 120 HP	1,6	Benzin	Otomatik	95750	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GLX Benzinli 4X2 AT (Çift Renk) 120 HP	1,6	Benzin	Otomatik	101400	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GLX Benzinli 4X2 AT (Tek Renk) 120 HP	1,6	Benzin	Otomatik	99900	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GLX Benzinli 4X4 AT (Çift Renk) 120 HP	1,6	Benzin	Otomatik	108650	http://www.suzuki.com.tr/
Suzuki	Vitara	1.6 GLX Benzinli 4X4 AT (Tek Renk) 120 HP	1,6	Benzin	Otomatik	107150	http://www.suzuki.com.tr/
Toyota	Auris	1.33 Life	1,3	Benzin	Düz	63950	https://www.toyota.com.tr/
Toyota	Auris	1.4 D-4D Active	1,4	Dizel	Düz	99150	https://www.toyota.com.tr/
Toyota	Auris	1.4 D-4D Active Skypack	1,4	Dizel	Düz	102150	https://www.toyota.com.tr/
Toyota	Auris	1.4 D-4D Advance	1,4	Dizel	Düz	103400	https://www.toyota.com.tr/
Toyota	Auris	1.4 D-4D Advance Skypack	1,4	Dizel	Düz	106400	https://www.toyota.com.tr/
Toyota	Auris	1.4 D-4D Premium	1,4	Dizel	Düz	113250	https://www.toyota.com.tr/
Toyota	Auris	1.4 D-4D Premium Navi	1,4	Dizel	Düz	117250	https://www.toyota.com.tr/
Toyota	Auris	1.6 Active	1,6	Benzin	Düz	76750	https://www.toyota.com.tr/
Toyota	Auris	1.6 Active Multidrive S	1,6	Benzin	Otomatik	83250	https://www.toyota.com.tr/
Toyota	Auris	1.6 Active Skypack Multidrive S	1,6	Benzin	Otomatik	86250	https://www.toyota.com.tr/
Toyota	Auris	1.6 Advance	1,6	Benzin	Düz	81000	https://www.toyota.com.tr/
Toyota	Auris	1.6 Advance Multidrive S	1,6	Benzin	Otomatik	87500	https://www.toyota.com.tr/
Toyota	Auris	1.6 Advance Skypack Multidrive S	1,6	Benzin	Otomatik	90500	https://www.toyota.com.tr/
Toyota	Auris	1.6 Premium Multidrive S	1,6	Benzin	Otomatik	99650	https://www.toyota.com.tr/
Toyota	Auris	1.6 Premium Multidrive S Navi	1,6	Benzin	Otomatik	103650	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.4 D-4D Advance	1,4	Dizel	Düz	106850	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.4 D-4D Advance Skypack	1,4	Dizel	Düz	109850	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.4 D-4D Premium	1,4	Dizel	Düz	116700	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.4 D-4D Premium Navi	1,4	Dizel	Düz	120700	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.6 Advance Multidrive S	1,6	Benzin	Otomatik	94300	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.6 Advance Skypack Multidrive S	1,6	Benzin	Otomatik	97300	https://www.toyota.com.tr/
Toyota	Auris Touring Sports	1.6 Premium Multidrive S	1,6	Benzin	Otomatik	104150	https://www.toyota.com.tr/
Toyota	Avensis	1.6 Advance	1,6	Benzin	Düz	105250	https://www.toyota.com.tr/
Toyota	Avensis	1.6 D-4D Advance	1,6	Dizel	Düz	119170	https://www.toyota.com.tr/
Toyota	Avensis	1.6 D-4D Premium	1,6	Dizel	Düz	141850	https://www.toyota.com.tr/
Toyota	Avensis	1.6 D-4D Premium Plus	1,6	Dizel	Düz	149950	https://www.toyota.com.tr/
Toyota	Avensis	1.6 Premium	1,6	Benzin	Düz	120050	https://www.toyota.com.tr/
Toyota	Avensis	1.8 Premium Multidrive S	1,8	Benzin	Otomatik	183350	https://www.toyota.com.tr/
Toyota	Avensis	2.0 D-4D Premium Plus	2	Dizel	Düz	222550	https://www.toyota.com.tr/
Toyota	Avensis	2.0 Premium Multidrive S	2	Benzin	Otomatik	190650	https://www.toyota.com.tr/
Toyota	Avensis	2.0 Premium Multidrive S Touring Sports	2	Benzin	Otomatik	204500	https://www.toyota.com.tr/
Toyota	Avensis	2.0 Premium Plus Multidrive S	2	Benzin	Otomatik	206150	https://www.toyota.com.tr/
Toyota	Avensis	2.0 Premium Plus Multidrive S Touring Sports	2	Benzin	Otomatik	220000	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Advance 4x2	1,2	Benzin	Düz	99500	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Advance 4x2 Multidrive S	1,2	Benzin	Otomatik	106700	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Diamond 4x2	1,2	Benzin	Düz	112050	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Diamond 4x2 Multidrive S	1,2	Benzin	Otomatik	119700	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Diamond 4x4 Multidrive S	1,2	Benzin	Otomatik	146050	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Dynamic 4x2	1,2	Benzin	Düz	111150	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Dynamic 4X4 Multidrive S	1,2	Benzin	Otomatik	143600	https://www.toyota.com.tr/
Toyota	C-HR	1.2 Turbo Dynamic Multidrive S 4x2	1,2	Benzin	Otomatik	118800	https://www.toyota.com.tr/
Toyota	C-HR	1.8 Hybrid Advance 4x2 e-CVT	1,8	Hibrit	Otomatik	115900	https://www.toyota.com.tr/
Toyota	C-HR	1.8 Hybrid Diamond 4x2 e-CVT	1,8	Hibrit	Otomatik	126700	https://www.toyota.com.tr/
Toyota	C-HR	1.8 Hybrid Dynamic 4x2 e-CVT	1,8	Hibrit	Otomatik	125800	https://www.toyota.com.tr/
Toyota	Corolla	1.33 Life	1,3	Benzin	Düz	65950	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Active	1,4	Dizel	Düz	97000	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Active M/M	1,4	Dizel	Otomatik	102100	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Advance	1,4	Dizel	Düz	100500	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Advance M/M 	1,4	Dizel	Otomatik	105100	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Life	1,4	Dizel	Düz	90500	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Premium 50.Yıl	1,4	Dizel	Düz	110900	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Premium 50.Yıl M/M	1,4	Dizel	Otomatik	115400	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Premium 50.Yıl M/M (17'' jant ile)	1,4	Dizel	Otomatik	116500	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Premium 50.Yıl M/M Navi	1,4	Dizel	Otomatik	118300	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Premium 50.Yıl Navi	1,4	Dizel	Düz	113800	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Premium 50.Yıll (17'' jant ile)	1,4	Dizel	Düz	111900	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Touch	1,4	Dizel	Düz	94200	https://www.toyota.com.tr/
Toyota	Corolla	1.4 D-4D Touch M/M	1,4	Dizel	Otomatik	99300	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Active	1,6	Benzin	Düz	81150	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Active Multidrive S	1,6	Benzin	Otomatik	88250	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Advance	1,6	Benzin	Düz	84650	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Advance Multidrive S	1,6	Benzin	Otomatik	91750	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium 50.Yıl	1,6	Benzin	Düz	97300	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium 50.Yıl (17'' jant ile)	1,6	Benzin	Düz	98350	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium 50.Yıl Multidrive S	1,6	Benzin	Otomatik	104400	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium 50.Yıl Multidrive S (17'' jant ile)	1,6	Benzin	Otomatik	105500	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium 50.Yıl Multidrive S Navi	1,6	Benzin	Otomatik	107300	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium 50.Yıl Navi	1,6	Benzin	Düz	100200	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Premium Multidrive S	1,6	Benzin	Otomatik	96450	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Touch	1,6	Benzin	Düz	78350	https://www.toyota.com.tr/
Toyota	Corolla	1.6 Touch Multidrive S	1,6	Benzin	Otomatik	85450	https://www.toyota.com.tr/
Toyota	Hilux	2.4L 4x2 Active	2,4	Dizel	Düz	95650	https://www.toyota.com.tr/
Toyota	Hilux	2.4L 4x2 Adventure	2,4	Dizel	Düz	105200	https://www.toyota.com.tr/
Toyota	Hilux	2.4L 4x2 Adventure A/T	2,4	Dizel	Otomatik	113250	https://www.toyota.com.tr/
Toyota	Hilux	2.4L 4x4 Active	2,4	Dizel	Düz	116050	https://www.toyota.com.tr/
Toyota	Hilux	2.4L 4x4 Adventure	2,4	Dizel	Düz	119950	https://www.toyota.com.tr/
Toyota	Hilux	2.8L 4x4 Hi-Cruiser A/T (yeni*)	2,8	Dizel	Otomatik	139050	https://www.toyota.com.tr/
Toyota	Land Cruiser Prado	2.8 D-4D	2,8	Dizel	Otomatik	606359	https://www.toyota.com.tr/
Toyota	Prius	1.8L Hybrid Advance	1,8	Hibrit	Otomatik	175974	https://www.toyota.com.tr/
Toyota	Prius	1.8L Hybrid Premium	1,8	Hibrit	Otomatik	189978	https://www.toyota.com.tr/
Toyota	Rav4	2.5 Hybrid Advance 4x4	2,5	Hibrit	Otomatik	173700	https://www.toyota.com.tr/
Toyota	Rav4	2.5 Hybrid Premium 4x4	2,5	Hibrit	Otomatik	199900	https://www.toyota.com.tr/
Toyota	Rav4	2.5 Hybrid Premium Plus 4x4	2,5	Hibrit	Otomatik	212400	https://www.toyota.com.tr/
Toyota	Rav4	2.5 Hybrid Premium Plus Navi 4x4	2,5	Hibrit	Otomatik	217400	https://www.toyota.com.tr/
Toyota	Verso	1.6 Active	1,6	Benzin	Düz	86850	https://www.toyota.com.tr/
Toyota	Verso	1.6 Advance	1,6	Benzin	Düz	92050	https://www.toyota.com.tr/
Toyota	Verso	1.6 D-4D Active	1,6	Dizel	Düz	102350	https://www.toyota.com.tr/
Toyota	Verso	1.6 D-4D Advance	1,6	Dizel	Düz	107550	https://www.toyota.com.tr/
Toyota	Verso	1.6 D-4D Premium	1,6	Dizel	Düz	121450	https://www.toyota.com.tr/
Toyota	Verso	1.6 D-4D Premium	1,6	Dizel	Düz	123750	https://www.toyota.com.tr/
Toyota	Verso	1.6 D-4D Premium Navi	1,6	Dizel	Düz	135350	https://www.toyota.com.tr/
Toyota	Verso	1.6 Premium	1,6	Benzin	Düz	108250	https://www.toyota.com.tr/
Toyota	Verso	1.6 Premium Navi	1,6	Benzin	Düz	111450	https://www.toyota.com.tr/
Toyota	Verso	1.8 Multidive S Premium	1,8	Benzin	Otomatik	159600	https://www.toyota.com.tr/
Toyota	Verso	1.8 Multidive S Premium Navi	1,8	Benzin	Otomatik	162800	https://www.toyota.com.tr/
Toyota	Verso	1.8 Multidrive S Advance	1,8	Benzin	Otomatik	140700	https://www.toyota.com.tr/
Toyota	Yaris	1.0 Life	1	Benzin	Düz	52050	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Fun	1,3	Benzin	Düz	56900	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Fun Multidrive S	1,3	Benzin	Otomatik	63650	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Fun Skypack Multidrive S	1,3	Benzin	Otomatik	66100	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Fun Special	1,3	Benzin	Düz	58000	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Fun Special Multidrive S	1,3	Benzin	Otomatik	64750	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Fun Special Skypack Multidrive S	1,3	Benzin	Otomatik	67200	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style	1,3	Benzin	Düz	64350	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style Multidrive S	1,3	Benzin	Otomatik	73520	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style Red	1,3	Benzin	Düz	64350	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style Red Multidrive S	1,3	Benzin	Otomatik	73520	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style Red Skypack Multidrive S	1,3	Benzin	Otomatik	76050	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style Skypack Multidrive S	1,3	Benzin	Otomatik	76050	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style X-Trend	1,3	Benzin	Düz	66300	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style X-Trend Multidrive S	1,3	Benzin	Otomatik	75540	https://www.toyota.com.tr/
Toyota	Yaris	1.33 Style X-Trend Skypack Multidrive S	1,3	Benzin	Otomatik	78070	https://www.toyota.com.tr/
Toyota	Yaris	1.5 Hybrid Cool	1,5	Hibrit	Otomatik	73150	https://www.toyota.com.tr/
Toyota	Yaris	1.5 Hybrid Spirit	1,5	Hibrit	Otomatik	80400	https://www.toyota.com.tr/
Toyota	Yaris	1.5 Hybrid Spirit(yeni)	1,5	Hibrit	Otomatik	81150	https://www.toyota.com.tr/
Toyota	Yaris	1.5 Hybrid X-Trend	1,5	Hibrit	Otomatik	82400	https://www.toyota.com.tr/
Volkswagen	Beetle	1.2 TSI BMT 105 PS DSG Design	1,2	Benzin	Otomatik	119541	http://binekarac.vw.com.tr/
Volkswagen	Beetle	1.2 TSI BMT 105 PS DSG Style	1,2	Benzin	Otomatik	103881	http://binekarac.vw.com.tr/
Volkswagen	Beetle	1.2 TSI BMT 105 PS Manuel Design	1,2	Benzin	Düz	109797	http://binekarac.vw.com.tr/
Volkswagen	Beetle	1.2 TSI BMT 105 PS Manuel Style	1,2	Benzin	Düz	94137	http://binekarac.vw.com.tr/
Volkswagen	Beetle	1.4 TSI BMT 150 PS DSG Design	1,4	Benzin	Otomatik	135395	http://binekarac.vw.com.tr/
Volkswagen	CC	1.4 TSI BMT 150 PS DSG Sportline	1,4	Benzin	Otomatik	147488	http://binekarac.vw.com.tr/
Volkswagen	CC	1.4 TSI BMT 150 PS DSG Exclusive	1,4	Benzin	Otomatik	165671	http://binekarac.vw.com.tr/
Volkswagen	CC	2.0 TDI BMT 150 PS DSG Sportline	2	Dizel	Otomatik	199769	http://binekarac.vw.com.tr/
Volkswagen	CC	2.0 TDI BMT 184 PS DSG Sportline	2	Dizel	Otomatik	212210	http://binekarac.vw.com.tr/
Volkswagen	CC	2.0 TDI BMT 184 PS DSG Exclusive	2	Dizel	Otomatik	233902	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.2 TSI BMT 110 PS DSG Comfortline	1,2	Benzin	Otomatik	99900	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.2 TSI BMT 110 PS DSG Midline Plus	1,2	Benzin	Otomatik	95300	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.2 TSI BMT 110 PS Manuel Comfortline	1,2	Benzin	Düz	88400	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.2 TSI BMT 110 PS Manuel Midline Plus	1,2	Benzin	Düz	83800	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.4 TSI ACT BMT 150 PS DSG Comfortline	1,4	Benzin	Otomatik	109700	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.4 TSI ACT BMT 150 PS DSG Highline	1,4	Benzin	Otomatik	118500	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.4 TSI BMT 125 PS DSG Comfortline	1,4	Benzin	Otomatik	103100	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.4 TSI BMT 125 PS DSG Highline	1,4	Benzin	Otomatik	111900	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.4 TSI BMT 125 PS Manuel Comfortline	1,4	Benzin	Düz	91600	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.4 TSI BMT 125 PS Manuel Highline	1,4	Benzin	Düz	100400	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.6 TDI BMT 110 PS DSG Comfortline	1,6	Dizel	Otomatik	117000	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.6 TDI BMT 110 PS DSG Highline	1,6	Dizel	Otomatik	123300	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.6 TDI BMT 110 PS Manuel Comfortline	1,6	Dizel	Düz	105500	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.6 TDI BMT 110 PS Manuel Highline	1,6	Dizel	Düz	114300	http://binekarac.vw.com.tr/
Volkswagen	Golf	1.6 TDI BMT 90 PS Manuel Midline Plus	1,6	Dizel	Düz	98400	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.2 TSI BMT 105 PS DSG Comfortline	1,2	Benzin	Otomatik	96800	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.2 TSI BMT 105 PS DSG Trendline	1,2	Benzin	Otomatik	88400	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.2 TSI BMT 105 PS Manuel Comfortline	1,2	Benzin	Düz	86200	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.2 TSI BMT 105 PS Manuel Highline	1,2	Benzin	Düz	91600	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.2 TSI BMT 105 PS Manuel Trendline	1,2	Benzin	Düz	77800	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 125 PS DSG Comfortline	1,4	Benzin	Otomatik	100600	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 125 PS DSG Highline	1,4	Benzin	Otomatik	106000	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 125 PS DSG Trendline	1,4	Benzin	Otomatik	92200	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 125 PS Manuel Comfortline	1,4	Benzin	Düz	90000	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 125 PS Manuel Highline	1,4	Benzin	Düz	95400	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 125 PS Manuel Trendline	1,4	Benzin	Düz	81600	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 150 PS DSG Comfortline	1,4	Benzin	Otomatik	104400	http://binekarac.vw.com.tr/
Volkswagen	Jetta	1.4 TSI BMT 150 PS DSG Highline	1,4	Benzin	Otomatik	109800	http://binekarac.vw.com.tr/
